#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2020-01-01 00:00:00+00:00 2020-01-03 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
JFK,2020-01-01 13:51,-73.7622,40.6386,37.90,25.00,59.36,270.00,20.00,0.00,29.76,1007.70,10.00,25.00,FEW,SCT,BKN,M,3300.00,4500.00,6500.00,M,M,M,M,M,M,M,M,26.98,KJFK 011351Z 27020G25KT 10SM FEW033 SCT045 BKN065 03/M04 A2976 RMK AO2 SLP077 VIRGA S T00331039 $
JFK,2020-01-01 13:55,-73.7622,40.6386,M,M,M,260.00,16.00,M,29.76,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011355Z AUTO 26016KT 10SM OVC060 03/M04 A2976 RMK T00301040 MADISHF
JFK,2020-01-01 14:00,-73.7622,40.6386,M,M,M,270.00,18.00,M,29.76,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011400Z AUTO 27018KT 10SM OVC060 03/M04 A2976 RMK T00301040 MADISHF
JFK,2020-01-01 14:05,-73.7622,40.6386,M,M,M,260.00,19.00,M,29.76,M,10.00,M,FEW,OVC,M,M,5000.00,6000.00,M,M,M,M,M,M,M,M,M,M,KJFK 011405Z AUTO 26019KT 10SM FEW050 OVC060 03/M04 A2976 RMK T00301040 MADISHF
JFK,2020-01-01 14:10,-73.7622,40.6386,M,M,M,260.00,19.00,M,29.77,M,10.00,M,FEW,OVC,M,M,5000.00,6000.00,M,M,M,M,M,M,M,M,M,M,KJFK 011410Z AUTO 26019KT 10SM FEW050 OVC060 03/M04 A2977 RMK T00301040 MADISHF
JFK,2020-01-01 14:15,-73.7622,40.6386,M,M,M,270.00,14.00,M,29.77,M,10.00,M,FEW,OVC,M,M,4600.00,6000.00,M,M,M,M,M,M,M,M,M,M,KJFK 011415Z AUTO 27014KT 10SM FEW046 OVC060 03/M04 A2977 RMK T00301040 MADISHF
JFK,2020-01-01 14:20,-73.7622,40.6386,M,M,M,280.00,16.00,M,29.77,M,10.00,M,FEW,OVC,M,M,4600.00,6000.00,M,M,M,M,M,M,M,M,M,M,KJFK 011420Z AUTO 28016KT 10SM FEW046 OVC060 03/M04 A2977 RMK T00301040 MADISHF
JFK,2020-01-01 14:25,-73.7622,40.6386,M,M,M,270.00,19.00,M,29.77,M,10.00,M,FEW,OVC,M,M,4500.00,6000.00,M,M,M,M,M,M,M,M,M,M,KJFK 011425Z AUTO 27019KT 10SM FEW045 OVC060 03/M04 A2977 RMK T00301040 MADISHF
JFK,2020-01-01 14:30,-73.7622,40.6386,M,M,M,270.00,15.00,M,29.77,M,10.00,M,FEW,OVC,M,M,4300.00,5500.00,M,M,M,M,M,M,M,M,M,M,KJFK 011430Z AUTO 27015KT 10SM FEW043 OVC055 03/M05 A2977 RMK T00301050 MADISHF
JFK,2020-01-01 14:35,-73.7622,40.6386,M,M,M,270.00,21.00,M,29.77,M,10.00,M,FEW,OVC,M,M,4300.00,5500.00,M,M,M,M,M,M,M,M,M,M,KJFK 011435Z AUTO 27021KT 10SM FEW043 OVC055 03/M05 A2977 RMK T00301050 MADISHF
JFK,2020-01-01 14:40,-73.7622,40.6386,M,M,M,270.00,18.00,M,29.77,M,10.00,M,FEW,OVC,M,M,4400.00,6000.00,M,M,M,M,M,M,M,M,M,M,KJFK 011440Z AUTO 27018KT 10SM FEW044 OVC060 03/M05 A2977 RMK T00301050 MADISHF
JFK,2020-01-01 14:45,-73.7622,40.6386,M,M,M,280.00,16.00,M,29.77,M,10.00,M,FEW,SCT,BKN,M,3600.00,4400.00,6000.00,M,M,M,M,M,M,M,M,M,KJFK 011445Z AUTO 28016KT 10SM FEW036 SCT044 BKN060 04/M05 A2977 RMK T00401050 MADISHF
JFK,2020-01-01 14:50,-73.7622,40.6386,M,M,M,280.00,16.00,M,29.78,M,10.00,M,FEW,SCT,BKN,M,3600.00,4400.00,6000.00,M,M,M,M,M,M,M,M,M,KJFK 011450Z AUTO 28016KT 10SM FEW036 SCT044 BKN060 04/M05 A2978 RMK T00401050  VIRGA SE-SW MADISHF
JFK,2020-01-01 14:51,-73.7622,40.6386,39.00,21.90,49.93,270.00,15.00,0.00,29.78,1008.20,10.00,25.00,FEW,SCT,BKN,M,3600.00,4400.00,6000.00,M,M,M,M,M,M,M,M,29.85,KJFK 011451Z 27015G25KT 10SM FEW036 SCT044 BKN060 04/M06 A2978 RMK AO2 SLP082 VIRGA SE-SW T00391056 53019 $
JFK,2020-01-01 14:55,-73.7622,40.6386,M,M,M,270.00,17.00,M,29.78,M,10.00,M,FEW,OVC,M,M,4400.00,6000.00,M,M,M,M,M,M,M,M,M,M,KJFK 011455Z AUTO 27017KT 10SM FEW044 OVC060 04/M06 A2978 RMK T00401060 MADISHF
JFK,2020-01-01 15:00,-73.7622,40.6386,M,M,M,270.00,18.00,M,29.78,M,10.00,M,FEW,OVC,M,M,4600.00,6000.00,M,M,M,M,M,M,M,M,M,M,KJFK 011500Z AUTO 27018KT 10SM FEW046 OVC060 04/M06 A2978 RMK T00401060 MADISHF
JFK,2020-01-01 15:05,-73.7622,40.6386,M,M,M,270.00,16.00,M,29.78,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011505Z AUTO 27016KT 10SM OVC060 04/M06 A2978 RMK T00401060 MADISHF
JFK,2020-01-01 15:10,-73.7622,40.6386,M,M,M,M,18.00,M,29.78,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011510Z AUTO ///18KT 10SM OVC060 04/M06 A2978 RMK T00401060 MADISHF
JFK,2020-01-01 15:15,-73.7622,40.6386,M,M,M,270.00,17.00,M,29.78,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011515Z AUTO 27017KT 10SM OVC065 04/M06 A2978 RMK T00401060 MADISHF
JFK,2020-01-01 15:20,-73.7622,40.6386,M,M,M,270.00,18.00,M,29.78,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011520Z AUTO 27018KT 10SM OVC065 04/M06 A2978 RMK T00401060 MADISHF
JFK,2020-01-01 15:25,-73.7622,40.6386,M,M,M,280.00,16.00,M,29.77,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011525Z AUTO 28016KT 10SM OVC060 05/M06 A2977 RMK T00501060 MADISHF
JFK,2020-01-01 15:30,-73.7622,40.6386,M,M,M,M,18.00,M,29.77,M,10.00,M,FEW,OVC,M,M,5000.00,6500.00,M,M,M,M,M,M,M,M,M,M,KJFK 011530Z AUTO ///18KT 10SM FEW050 OVC065 04/M06 A2977 RMK T00401060 MADISHF
JFK,2020-01-01 15:35,-73.7622,40.6386,M,M,M,270.00,17.00,M,29.77,M,10.00,M,FEW,OVC,M,M,5000.00,6500.00,M,M,M,M,M,M,M,M,M,M,KJFK 011535Z AUTO 27017KT 10SM FEW050 OVC065 04/M06 A2977 RMK T00401060 MADISHF
JFK,2020-01-01 15:40,-73.7622,40.6386,M,M,M,270.00,18.00,M,29.77,M,10.00,M,FEW,OVC,M,M,5000.00,6500.00,M,M,M,M,M,M,M,M,M,M,KJFK 011540Z AUTO 27018KT 10SM FEW050 OVC065 05/M06 A2977 RMK T00501060 MADISHF
JFK,2020-01-01 15:45,-73.7622,40.6386,M,M,M,270.00,20.00,M,29.77,M,10.00,M,FEW,OVC,M,M,5000.00,6500.00,M,M,M,M,M,M,M,M,M,M,KJFK 011545Z AUTO 27020KT 10SM FEW050 OVC065 04/M06 A2977 RMK T00401060 MADISHF
JFK,2020-01-01 15:50,-73.7622,40.6386,M,M,M,280.00,21.00,M,29.77,M,10.00,M,FEW,SCT,BKN,M,4100.00,5000.00,6500.00,M,M,M,M,M,M,M,M,M,KJFK 011550Z AUTO 28021KT 10SM FEW041 SCT050 BKN065 04/M06 A2977 RMK T00401060 MADISHF
JFK,2020-01-01 15:51,-73.7622,40.6386,39.00,21.00,48.06,280.00,20.00,0.00,29.77,1008.00,10.00,M,FEW,SCT,BKN,M,4100.00,5000.00,6500.00,M,M,M,M,M,27.00,270.00,2020-01-01 15:47,28.44,KJFK 011551Z 28020KT 10SM FEW041 SCT050 BKN065 04/M06 A2977 RMK AO2 PK WND 27027/1547 SLP080 T00391061 $
JFK,2020-01-01 15:55,-73.7622,40.6386,M,M,M,280.00,15.00,M,29.77,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011555Z AUTO 28015KT 10SM OVC060 04/M06 A2977 RMK T00401060 MADISHF
JFK,2020-01-01 16:00,-73.7622,40.6386,M,M,M,270.00,16.00,M,29.77,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011600Z AUTO 27016KT 10SM OVC060 04/M06 A2977 RMK T00401060 MADISHF
JFK,2020-01-01 16:05,-73.7622,40.6386,M,M,M,280.00,15.00,M,29.77,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011605Z AUTO 28015KT 10SM OVC060 04/M06 A2977 RMK T00401060 MADISHF
JFK,2020-01-01 16:10,-73.7622,40.6386,M,M,M,270.00,16.00,M,29.77,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011610Z AUTO 27016KT 10SM OVC060 04/M06 A2977 RMK T00401060 MADISHF
JFK,2020-01-01 16:15,-73.7622,40.6386,M,M,M,270.00,19.00,M,29.76,M,10.00,M,SCT,OVC,M,M,5000.00,6000.00,M,M,M,M,M,M,M,M,M,M,KJFK 011615Z AUTO 27019KT 10SM SCT050 OVC060 04/M06 A2976 RMK T00401060 MADISHF
JFK,2020-01-01 16:20,-73.7622,40.6386,M,M,M,270.00,22.00,M,29.76,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011620Z AUTO 27022KT 10SM OVC060 04/M06 A2976 RMK T00401060 MADISHF
JFK,2020-01-01 16:25,-73.7622,40.6386,M,M,M,M,21.00,M,29.76,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011625Z AUTO ///21KT 10SM OVC060 04/M06 A2976 RMK T00401060 MADISHF
JFK,2020-01-01 16:30,-73.7622,40.6386,M,M,M,M,21.00,M,29.76,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011630Z AUTO ///21KT 10SM OVC060 04/M06 A2976 RMK T00401060 MADISHF
JFK,2020-01-01 16:35,-73.7622,40.6386,M,M,M,270.00,20.00,M,29.76,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011635Z AUTO 27020KT 10SM OVC055 04/M06 A2976 RMK T00401060 MADISHF
JFK,2020-01-01 16:40,-73.7622,40.6386,M,M,M,270.00,14.00,M,29.76,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011640Z AUTO 27014KT 10SM OVC055 04/M06 A2976 RMK T00401060 MADISHF
JFK,2020-01-01 16:45,-73.7622,40.6386,M,M,M,280.00,18.00,M,29.76,M,10.00,M,BKN,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011645Z AUTO 28018KT 10SM BKN060 05/M06 A2976 RMK T00501060 MADISHF
JFK,2020-01-01 16:50,-73.7622,40.6386,M,M,M,270.00,19.00,M,29.75,M,10.00,M,BKN,BKN,M,M,4900.00,6500.00,M,M,M,M,M,M,M,M,M,M,KJFK 011650Z AUTO 27019KT 10SM BKN049 BKN065 06/M06 A2975 RMK T00601060 MADISHF
JFK,2020-01-01 16:51,-73.7622,40.6386,42.10,21.00,42.62,270.00,18.00,0.00,29.75,1007.50,10.00,26.00,BKN,BKN,M,M,4900.00,6500.00,M,M,M,M,M,M,27.00,270.00,2020-01-01 16:19,33.04,KJFK 011651Z 27018G26KT 10SM BKN049 BKN065 06/M06 A2975 RMK AO2 PK WND 27027/1619 SLP075 T00561061 $
JFK,2020-01-01 16:55,-73.7622,40.6386,M,M,M,270.00,18.00,M,29.75,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011655Z AUTO 27018KT 10SM OVC060 06/M06 A2975 RMK T00601060 MADISHF
JFK,2020-01-01 17:00,-73.7622,40.6386,M,M,M,270.00,18.00,M,29.76,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011700Z AUTO 27018KT 10SM OVC060 05/M06 A2976 RMK T00501060 MADISHF
JFK,2020-01-01 17:05,-73.7622,40.6386,M,M,M,280.00,17.00,M,29.75,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011705Z AUTO 28017KT 10SM OVC060 05/M06 A2975 RMK T00501060 MADISHF
JFK,2020-01-01 17:10,-73.7622,40.6386,M,M,M,290.00,17.00,M,29.75,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011710Z AUTO 29017KT 10SM OVC060 04/M06 A2975 RMK T00401060 CIG 050 W  MADISHF
JFK,2020-01-01 17:15,-73.7622,40.6386,M,M,M,280.00,18.00,M,29.75,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011715Z AUTO 28018KT 10SM OVC055 04/M06 A2975 RMK T00401060 MADISHF
JFK,2020-01-01 17:20,-73.7622,40.6386,M,M,M,290.00,20.00,M,29.75,M,10.00,M,BKN,OVC,M,M,5000.00,6000.00,M,M,M,M,M,M,M,M,M,M,KJFK 011720Z AUTO 29020KT 10SM BKN050 OVC060 04/M06 A2975 RMK T00401060 MADISHF
JFK,2020-01-01 17:25,-73.7622,40.6386,M,M,M,300.00,18.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011725Z AUTO 30018KT 10SM OVC050 04/M06 A2975 RMK T00401060 MADISHF
JFK,2020-01-01 17:30,-73.7622,40.6386,M,M,M,290.00,19.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011730Z AUTO 29019KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
JFK,2020-01-01 17:35,-73.7622,40.6386,M,M,M,280.00,16.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011735Z AUTO 28016KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
JFK,2020-01-01 17:40,-73.7622,40.6386,M,M,M,310.00,16.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011740Z AUTO 31016KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
JFK,2020-01-01 17:45,-73.7622,40.6386,M,M,M,280.00,17.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011745Z AUTO 28017KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
JFK,2020-01-01 17:50,-73.7622,40.6386,M,M,M,310.00,19.00,M,29.74,M,10.00,M,FEW,BKN,BKN,M,4300.00,5000.00,6500.00,M,M,M,M,M,M,M,M,M,KJFK 011750Z AUTO 31019KT 10SM FEW043 BKN050 BKN065 04/M07 A2973 RMK T00401070  VIRGA S MADISHF
JFK,2020-01-01 17:51,-73.7622,40.6386,39.00,19.90,45.87,310.00,20.00,0.00,29.74,1007.20,10.00,M,FEW,BKN,BKN,M,4300.00,5000.00,6500.00,M,M,M,M,M,26.00,260.00,2020-01-01 16:56,28.44,KJFK 011751Z 31020KT 10SM FEW043 BKN050 BKN065 04/M07 A2974 RMK AO2 PK WND 26026/1656 SLP072 VIRGA S T00391067 10056 20028 58010 $
JFK,2020-01-01 17:55,-73.7622,40.6386,M,M,M,290.00,18.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011755Z AUTO 29018KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
JFK,2020-01-01 18:00,-73.7622,40.6386,M,M,M,300.00,18.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011800Z AUTO 30018KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
JFK,2020-01-01 18:05,-73.7622,40.6386,M,M,M,300.00,17.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011805Z AUTO 30017KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
JFK,2020-01-01 18:10,-73.7622,40.6386,M,M,M,300.00,19.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011810Z AUTO 30019KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
JFK,2020-01-01 18:15,-73.7622,40.6386,M,M,M,290.00,16.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011815Z AUTO 29016KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
JFK,2020-01-01 18:20,-73.7622,40.6386,M,M,M,280.00,17.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011820Z AUTO 28017KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
JFK,2020-01-01 18:25,-73.7622,40.6386,M,M,M,280.00,19.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011825Z AUTO 28019KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
JFK,2020-01-01 18:30,-73.7622,40.6386,M,M,M,280.00,18.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011830Z AUTO 28018KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
JFK,2020-01-01 18:35,-73.7622,40.6386,M,M,M,280.00,18.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011835Z AUTO 28018KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
JFK,2020-01-01 18:40,-73.7622,40.6386,M,M,M,280.00,17.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011840Z AUTO 28017KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
JFK,2020-01-01 18:45,-73.7622,40.6386,M,M,M,300.00,15.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011845Z AUTO 30015KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
JFK,2020-01-01 18:50,-73.7622,40.6386,M,M,M,290.00,13.00,M,29.75,M,10.00,M,FEW,OVC,M,M,4200.00,5000.00,M,M,M,M,M,M,M,M,M,M,KJFK 011850Z AUTO 29013KT 10SM FEW042 OVC050 04/M06 A2975 RMK T00401060  VIRGA DSNT SW MADISHF
JFK,2020-01-01 18:51,-73.7622,40.6386,39.00,19.90,45.87,290.00,13.00,0.00,29.75,1007.50,10.00,M,FEW,OVC,M,M,4200.00,5000.00,M,M,M,M,M,M,28.00,290.00,2020-01-01 18:24,30.54,KJFK 011851Z 29013KT 10SM FEW042 OVC050 04/M07 A2975 RMK AO2 PK WND 29028/1824 SLP075 VIRGA DSNT SW T00391067 $
JFK,2020-01-01 18:55,-73.7622,40.6386,M,M,M,290.00,17.00,M,29.76,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011855Z AUTO 29017KT 10SM OVC050 04/M07 A2976 RMK T00401070 MADISHF
JFK,2020-01-01 19:00,-73.7622,40.6386,M,M,M,290.00,14.00,M,29.76,M,10.00,19.00,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011900Z AUTO 29014G19KT 10SM OVC050 04/M07 A2976 RMK T00401070 MADISHF
JFK,2020-01-01 19:05,-73.7622,40.6386,M,M,M,M,20.00,M,29.76,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011905Z AUTO ///20KT 10SM OVC050 04/M07 A2976 RMK T00401070 MADISHF
JFK,2020-01-01 19:10,-73.7622,40.6386,M,M,M,300.00,14.00,M,29.76,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011910Z AUTO 30014KT 10SM OVC050 04/M07 A2976 RMK T00401070 MADISHF
JFK,2020-01-01 19:15,-73.7622,40.6386,M,M,M,280.00,16.00,M,29.76,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011915Z AUTO 28016KT 10SM OVC050 04/M07 A2976 RMK T00401070 MADISHF
JFK,2020-01-01 19:20,-73.7622,40.6386,M,M,M,290.00,17.00,M,29.76,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011920Z AUTO 29017KT 10SM OVC050 04/M07 A2976 RMK T00401070 MADISHF
JFK,2020-01-01 19:25,-73.7622,40.6386,M,M,M,290.00,18.00,M,29.76,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011925Z AUTO 29018KT 10SM OVC050 04/M07 A2976 RMK T00401070 MADISHF
JFK,2020-01-01 19:30,-73.7622,40.6386,M,M,M,300.00,18.00,M,29.76,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011930Z AUTO 30018KT 10SM OVC050 04/M07 A2976 RMK T00401070 MADISHF
JFK,2020-01-01 19:35,-73.7622,40.6386,M,M,M,290.00,15.00,M,29.76,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011935Z AUTO 29015KT 10SM OVC050 04/M07 A2976 RMK T00401070 MADISHF
JFK,2020-01-01 19:40,-73.7622,40.6386,M,M,M,300.00,17.00,M,29.77,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011940Z AUTO 30017KT 10SM OVC050 04/M07 A2977 RMK T00401070 MADISHF
JFK,2020-01-01 19:45,-73.7622,40.6386,M,M,M,290.00,15.00,M,29.77,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011945Z AUTO 29015KT 10SM OVC050 04/M07 A2977 RMK T00401070 MADISHF
JFK,2020-01-01 19:50,-73.7622,40.6386,M,M,M,280.00,13.00,M,29.78,M,10.00,19.00,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011950Z AUTO 28013G19KT 10SM OVC050 04/M07 A2978 RMK T00401070  VIRGA SE MADISHF
JFK,2020-01-01 19:51,-73.7622,40.6386,39.00,19.90,45.87,280.00,14.00,0.00,29.78,1008.20,10.00,20.00,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,30.19,KJFK 011951Z 28014G20KT 10SM OVC050 04/M07 A2978 RMK AO2 SLP082 VIRGA SE T00391067 $
JFK,2020-01-01 19:55,-73.7622,40.6386,M,M,M,280.00,17.00,M,29.78,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 011955Z AUTO 28017KT 10SM OVC050 04/M07 A2978 RMK T00401070 MADISHF
JFK,2020-01-01 20:00,-73.7622,40.6386,M,M,M,280.00,15.00,M,29.78,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012000Z AUTO 28015KT 10SM OVC050 04/M06 A2978 RMK T00401060 MADISHF
JFK,2020-01-01 20:05,-73.7622,40.6386,M,M,M,280.00,15.00,M,29.78,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012005Z AUTO 28015KT 10SM OVC050 04/M07 A2978 RMK T00401070 MADISHF
JFK,2020-01-01 20:10,-73.7622,40.6386,M,M,M,280.00,14.00,M,29.78,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012010Z AUTO 28014KT 10SM OVC050 04/M06 A2978 RMK T00401060 MADISHF
JFK,2020-01-01 20:15,-73.7622,40.6386,M,M,M,280.00,18.00,M,29.78,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012015Z AUTO 28018KT 10SM OVC050 04/M06 A2978 RMK T00401060 MADISHF
JFK,2020-01-01 20:20,-73.7622,40.6386,M,M,M,280.00,17.00,M,29.79,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012020Z AUTO 28017KT 10SM OVC050 04/M07 A2979 RMK T00401070 MADISHF
JFK,2020-01-01 20:25,-73.7622,40.6386,M,M,M,270.00,18.00,M,29.79,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012025Z AUTO 27018KT 10SM OVC050 04/M07 A2979 RMK T00401070 MADISHF
JFK,2020-01-01 20:30,-73.7622,40.6386,M,M,M,280.00,17.00,M,29.79,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012030Z AUTO 28017KT 10SM OVC050 03/M07 A2979 RMK T00301070 MADISHF
JFK,2020-01-01 20:35,-73.7622,40.6386,M,M,M,280.00,15.00,M,29.79,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012035Z AUTO 28015KT 10SM OVC050 03/M07 A2979 RMK T00301070 MADISHF
JFK,2020-01-01 20:40,-73.7622,40.6386,M,M,M,280.00,16.00,M,29.79,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012040Z AUTO 28016KT 10SM OVC050 03/M06 A2979 RMK T00301060 MADISHF
JFK,2020-01-01 20:45,-73.7622,40.6386,M,M,M,280.00,13.00,M,29.80,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012045Z AUTO 28013KT 10SM OVC050 04/M07 A2979 RMK T00401070 MADISHF
JFK,2020-01-01 20:50,-73.7622,40.6386,M,M,M,290.00,16.00,M,29.80,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012050Z AUTO 29016KT 10SM OVC050 04/M07 A2979 RMK T00401070 MADISHF
JFK,2020-01-01 20:51,-73.7622,40.6386,39.00,21.00,48.06,290.00,16.00,0.00,29.80,1009.10,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,29.54,KJFK 012051Z 29016KT 10SM OVC050 04/M06 A2980 RMK AO2 SLP091 T00391061 53019 $
