#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2020-01-01 00:00:00+00:00 2020-01-03 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
LGA,2020-01-01 13:51,-73.8803,40.7794,37.00,21.00,51.99,260.00,15.00,0.00,29.74,1007.10,10.00,25.00,FEW,BKN,M,M,2800.00,6000.00,M,M,M,M,M,M,M,M,M,27.26,KLGA 011351Z 26015G25KT 10SM FEW028 BKN060 03/M06 A2974 RMK AO2 SLP071 T00281061
LGA,2020-01-01 13:55,-73.8803,40.7794,M,M,M,270.00,16.00,M,29.74,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011355Z AUTO 27016KT 10SM OVC060 03/M06 A2973 RMK T00301060 MADISHF
LGA,2020-01-01 14:00,-73.8803,40.7794,M,M,M,260.00,11.00,M,29.75,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011400Z AUTO 26011KT 10SM OVC060 03/M06 A2975 RMK T00301060 MADISHF
LGA,2020-01-01 14:05,-73.8803,40.7794,M,M,M,260.00,20.00,M,29.75,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011405Z AUTO 26020KT 10SM OVC060 03/M07 A2975 RMK T00301070 MADISHF
LGA,2020-01-01 14:10,-73.8803,40.7794,M,M,M,270.00,13.00,M,29.75,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011410Z AUTO 27013KT 10SM OVC060 03/M07 A2975 RMK T00301070 MADISHF
LGA,2020-01-01 14:15,-73.8803,40.7794,M,M,M,250.00,15.00,M,29.75,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011415Z AUTO 25015KT 10SM OVC060 03/M07 A2975 RMK T00301070 MADISHF
LGA,2020-01-01 14:20,-73.8803,40.7794,M,M,M,260.00,13.00,M,29.75,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011420Z AUTO 26013KT 10SM OVC060 03/M07 A2975 RMK T00301070 MADISHF
LGA,2020-01-01 14:25,-73.8803,40.7794,M,M,M,270.00,15.00,M,29.75,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011425Z AUTO 27015KT 10SM OVC060 03/M07 A2975 RMK T00301070 MADISHF
LGA,2020-01-01 14:30,-73.8803,40.7794,M,M,M,260.00,15.00,M,29.75,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011430Z AUTO 26015KT 10SM OVC060 03/M07 A2975 RMK T00301070 MADISHF
LGA,2020-01-01 14:35,-73.8803,40.7794,M,M,M,260.00,15.00,M,29.76,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011435Z AUTO 26015KT 10SM OVC060 03/M07 A2976 RMK T00301070 MADISHF
LGA,2020-01-01 14:40,-73.8803,40.7794,M,M,M,250.00,13.00,M,29.76,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011440Z AUTO 25013KT 10SM OVC060 03/M07 A2976 RMK T00301070 MADISHF
LGA,2020-01-01 14:45,-73.8803,40.7794,M,M,M,260.00,14.00,M,29.76,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011445Z AUTO 26014KT 10SM OVC065 03/M07 A2976 RMK T00301070 MADISHF
LGA,2020-01-01 14:50,-73.8803,40.7794,M,M,M,260.00,11.00,M,29.76,M,10.00,M,FEW,OVC,M,M,2800.00,6500.00,M,M,M,M,M,M,M,M,M,M,KLGA 011450Z AUTO 26011KT 10SM FEW028 OVC065 03/M07 A2976 RMK T00301070 MADISHF
LGA,2020-01-01 14:51,-73.8803,40.7794,37.90,19.00,46.08,260.00,13.00,0.00,29.76,1007.70,10.00,21.00,FEW,OVC,M,M,2800.00,6500.00,M,M,M,M,M,M,26.00,260.00,2020-01-01 14:33,29.13,KLGA 011451Z 26013G21KT 10SM FEW028 OVC065 03/M07 A2976 RMK AO2 PK WND 26026/1433 SLP077 T00331072 53020
LGA,2020-01-01 14:55,-73.8803,40.7794,M,M,M,260.00,15.00,M,29.76,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011455Z AUTO 26015KT 10SM OVC065 03/M07 A2976 RMK T00301070 MADISHF
LGA,2020-01-01 15:00,-73.8803,40.7794,M,M,M,270.00,17.00,M,29.76,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011500Z AUTO 27017KT 10SM OVC065 03/M07 A2976 RMK T00301070 MADISHF
LGA,2020-01-01 15:05,-73.8803,40.7794,M,M,M,270.00,13.00,M,29.76,M,10.00,20.00,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011505Z AUTO 27013G20KT 10SM OVC065 03/M07 A2976 RMK T00301070 MADISHF
LGA,2020-01-01 15:10,-73.8803,40.7794,M,M,M,260.00,16.00,M,29.76,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011510Z AUTO 26016KT 10SM OVC065 03/M07 A2976 RMK T00301070 MADISHF
LGA,2020-01-01 15:15,-73.8803,40.7794,M,M,M,260.00,16.00,M,29.76,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011515Z AUTO 26016KT 10SM OVC065 03/M08 A2976 RMK T00301080 MADISHF
LGA,2020-01-01 15:20,-73.8803,40.7794,M,M,M,290.00,11.00,M,29.76,M,10.00,16.00,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011520Z AUTO 29011G16KT 10SM OVC065 03/M07 A2976 RMK T00301070 MADISHF
LGA,2020-01-01 15:25,-73.8803,40.7794,M,M,M,270.00,13.00,M,29.76,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011525Z AUTO 27013KT 10SM OVC065 04/M07 A2976 RMK T00401070 MADISHF
LGA,2020-01-01 15:30,-73.8803,40.7794,M,M,M,270.00,14.00,M,29.76,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011530Z AUTO 27014KT 10SM OVC065 04/M08 A2976 RMK T00401080 MADISHF
LGA,2020-01-01 15:35,-73.8803,40.7794,M,M,M,300.00,16.00,M,29.76,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011535Z AUTO 30016KT 10SM OVC065 03/M07 A2976 RMK T00301070 MADISHF
LGA,2020-01-01 15:40,-73.8803,40.7794,M,M,M,260.00,17.00,M,29.76,M,10.00,M,FEW,OVC,M,M,5000.00,6500.00,M,M,M,M,M,M,M,M,M,M,KLGA 011540Z AUTO 26017KT 10SM FEW050 OVC065 03/M08 A2976 RMK T00301080 MADISHF
LGA,2020-01-01 15:45,-73.8803,40.7794,M,M,M,260.00,15.00,M,29.76,M,10.00,M,FEW,OVC,M,M,4700.00,6500.00,M,M,M,M,M,M,M,M,M,M,KLGA 011545Z AUTO 26015KT 10SM FEW047 OVC065 03/M08 A2976 RMK T00301080 MADISHF
LGA,2020-01-01 15:50,-73.8803,40.7794,M,M,M,260.00,17.00,M,29.75,M,10.00,M,FEW,BKN,M,M,4700.00,6500.00,M,M,M,M,M,M,M,M,M,M,KLGA 011550Z AUTO 26017KT 10SM FEW047 BKN065 04/M08 A2975 RMK T00401080 MADISHF
LGA,2020-01-01 15:51,-73.8803,40.7794,39.00,18.00,42.28,260.00,16.00,0.00,29.75,1007.50,10.00,23.00,FEW,FEW,BKN,M,3200.00,4700.00,6500.00,M,M,M,M,M,M,M,M,29.54,KLGA 011551Z 26016G23KT 10SM FEW032 FEW047 BKN065 04/M08 A2975 RMK AO2 SLP075 T00391078
LGA,2020-01-01 15:55,-73.8803,40.7794,M,M,M,270.00,16.00,M,29.75,M,10.00,M,FEW,BKN,M,M,4700.00,6500.00,M,M,M,M,M,M,M,M,M,M,KLGA 011555Z AUTO 27016KT 10SM FEW047 BKN065 04/M08 A2975 RMK T00401080 MADISHF
LGA,2020-01-01 16:00,-73.8803,40.7794,M,M,M,280.00,11.00,M,29.75,M,10.00,M,FEW,BKN,M,M,4900.00,6500.00,M,M,M,M,M,M,M,M,M,M,KLGA 011600Z AUTO 28011KT 10SM FEW049 BKN065 04/M08 A2975 RMK T00401080 MADISHF
LGA,2020-01-01 16:05,-73.8803,40.7794,M,M,M,270.00,15.00,M,29.75,M,10.00,M,FEW,BKN,M,M,4700.00,6500.00,M,M,M,M,M,M,M,M,M,M,KLGA 011605Z AUTO 27015KT 10SM FEW047 BKN065 04/M07 A2975 RMK T00401070 MADISHF
LGA,2020-01-01 16:10,-73.8803,40.7794,M,M,M,280.00,14.00,M,29.75,M,10.00,M,FEW,BKN,M,M,4700.00,6000.00,M,M,M,M,M,M,M,M,M,M,KLGA 011610Z AUTO 28014KT 10SM FEW047 BKN060 04/M08 A2975 RMK T00401080 WND 24V31  MADISHF
LGA,2020-01-01 16:15,-73.8803,40.7794,M,M,M,280.00,11.00,M,29.75,M,10.00,M,FEW,BKN,M,M,4900.00,6000.00,M,M,M,M,M,M,M,M,M,M,KLGA 011615Z AUTO 28011KT 10SM FEW049 BKN060 04/M07 A2975 RMK T00401070 MADISHF
LGA,2020-01-01 16:20,-73.8803,40.7794,M,M,M,270.00,15.00,M,29.75,M,10.00,M,FEW,BKN,M,M,4900.00,6000.00,M,M,M,M,M,M,M,M,M,M,KLGA 011620Z AUTO 27015KT 10SM FEW049 BKN060 04/M07 A2975 RMK T00401070 MADISHF
LGA,2020-01-01 16:25,-73.8803,40.7794,M,M,M,260.00,16.00,M,29.74,M,10.00,M,BKN,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011625Z AUTO 26016KT 10SM BKN060 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 16:30,-73.8803,40.7794,M,M,M,270.00,14.00,M,29.74,M,10.00,M,BKN,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011630Z AUTO 27014KT 10SM BKN060 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 16:35,-73.8803,40.7794,M,M,M,270.00,14.00,M,29.74,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011635Z AUTO 27014KT 10SM OVC065 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 16:40,-73.8803,40.7794,M,M,M,270.00,19.00,M,29.74,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011640Z AUTO 27019KT 10SM OVC060 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 16:45,-73.8803,40.7794,M,M,M,280.00,15.00,M,29.74,M,10.00,20.00,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011645Z AUTO 28015G20KT 10SM OVC060 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 16:50,-73.8803,40.7794,M,M,M,270.00,19.00,M,29.74,M,10.00,M,SCT,OVC,M,M,4500.00,6000.00,M,M,M,M,M,M,M,M,M,M,KLGA 011650Z AUTO 27019KT 10SM SCT045 OVC060 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 16:51,-73.8803,40.7794,39.90,18.00,40.82,270.00,20.00,0.00,29.74,1007.10,10.00,24.00,SCT,OVC,M,M,4500.00,6000.00,M,M,M,M,M,M,27.00,280.00,2020-01-01 16:40,29.63,KLGA 011651Z 27020G24KT 10SM SCT045 OVC060 04/M08 A2974 RMK AO2 PK WND 28027/1640 SLP071 T00441078
LGA,2020-01-01 16:55,-73.8803,40.7794,M,M,M,270.00,16.00,M,29.74,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011655Z AUTO 27016KT 10SM OVC060 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 17:00,-73.8803,40.7794,M,M,M,280.00,15.00,M,29.74,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011700Z AUTO 28015KT 10SM OVC055 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 17:05,-73.8803,40.7794,M,M,M,270.00,19.00,M,29.74,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011705Z AUTO 27019KT 10SM OVC055 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 17:10,-73.8803,40.7794,M,M,M,280.00,15.00,M,29.74,M,10.00,20.00,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011710Z AUTO 28015G20KT 10SM OVC055 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 17:15,-73.8803,40.7794,M,M,M,280.00,18.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011715Z AUTO 28018KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 17:20,-73.8803,40.7794,M,M,M,290.00,15.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011720Z AUTO 29015KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 17:25,-73.8803,40.7794,M,M,M,270.00,15.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011725Z AUTO 27015KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 17:30,-73.8803,40.7794,M,M,M,290.00,19.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011730Z AUTO 29019KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 17:35,-73.8803,40.7794,M,M,M,290.00,18.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011735Z AUTO 29018KT 10SM OVC050 03/M08 A2973 RMK T00301080 MADISHF
LGA,2020-01-01 17:40,-73.8803,40.7794,M,M,M,290.00,14.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011740Z AUTO 29014KT 10SM OVC050 03/M07 A2973 RMK T00301070 MADISHF
LGA,2020-01-01 17:45,-73.8803,40.7794,M,M,M,290.00,11.00,M,29.73,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011745Z AUTO 29011KT 10SM OVC050 04/M07 A2972 RMK T00401070 MADISHF
LGA,2020-01-01 17:50,-73.8803,40.7794,M,M,M,300.00,14.00,M,29.73,M,10.00,19.00,OVC,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011750Z AUTO 30014G19KT 10SM OVC048 04/M07 A2972 RMK T00401070 MADISHF
LGA,2020-01-01 17:51,-73.8803,40.7794,39.00,19.00,44.14,310.00,16.00,0.00,29.73,1006.80,10.00,20.00,OVC,M,M,M,4800.00,M,M,M,M,M,M,M,28.00,270.00,2020-01-01 17:03,29.54,KLGA 011751Z 31016G20KT 10SM OVC048 04/M07 A2973 RMK AO2 PK WND 27028/1703 SLP068 T00391072 10044 20028 58008
LGA,2020-01-01 17:55,-73.8803,40.7794,M,M,M,290.00,18.00,M,29.73,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011755Z AUTO 29018KT 10SM OVC050 04/M07 A2972 RMK T00401070 MADISHF
LGA,2020-01-01 18:00,-73.8803,40.7794,M,M,M,290.00,15.00,M,29.73,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011800Z AUTO 29015KT 10SM OVC050 04/M08 A2972 RMK T00401080 MADISHF
LGA,2020-01-01 18:05,-73.8803,40.7794,M,M,M,290.00,13.00,M,29.73,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011805Z AUTO 29013KT 10SM OVC050 04/M08 A2972 RMK T00401080 MADISHF
LGA,2020-01-01 18:10,-73.8803,40.7794,M,M,M,300.00,13.00,M,29.74,M,10.00,18.00,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011810Z AUTO 30013G18KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 18:15,-73.8803,40.7794,M,M,M,280.00,14.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011815Z AUTO 28014KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 18:20,-73.8803,40.7794,M,M,M,270.00,16.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011820Z AUTO 27016KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 18:25,-73.8803,40.7794,M,M,M,300.00,17.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011825Z AUTO 30017KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 18:30,-73.8803,40.7794,M,M,M,290.00,18.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011830Z AUTO 29018KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 18:35,-73.8803,40.7794,M,M,M,290.00,19.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011835Z AUTO 29019KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 18:40,-73.8803,40.7794,M,M,M,290.00,18.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011840Z AUTO 29018KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 18:45,-73.8803,40.7794,M,M,M,290.00,17.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011845Z AUTO 29017KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 18:50,-73.8803,40.7794,M,M,M,290.00,19.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011850Z AUTO 29019KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 18:51,-73.8803,40.7794,39.00,18.00,42.28,290.00,20.00,0.00,29.74,1007.10,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,26.00,290.00,2020-01-01 18:30,28.44,KLGA 011851Z 29020KT 10SM OVC050 04/M08 A2974 RMK AO2 PK WND 29026/1830 SLP071 T00391078
LGA,2020-01-01 18:55,-73.8803,40.7794,M,M,M,290.00,16.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011855Z AUTO 29016KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 19:00,-73.8803,40.7794,M,M,M,290.00,16.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011900Z AUTO 29016KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 19:05,-73.8803,40.7794,M,M,M,290.00,17.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011905Z AUTO 29017KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 19:10,-73.8803,40.7794,M,M,M,290.00,13.00,M,29.74,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011910Z AUTO 29013KT 10SM OVC050 04/M08 A2973 RMK T00401080 MADISHF
LGA,2020-01-01 19:15,-73.8803,40.7794,M,M,M,310.00,15.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011915Z AUTO 31015KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
LGA,2020-01-01 19:20,-73.8803,40.7794,M,M,M,290.00,14.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011920Z AUTO 29014KT 10SM OVC050 04/M07 A2975 RMK T00401070 MADISHF
LGA,2020-01-01 19:25,-73.8803,40.7794,M,M,M,280.00,11.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011925Z AUTO 28011KT 10SM OVC050 04/M08 A2975 RMK T00401080 MADISHF
LGA,2020-01-01 19:30,-73.8803,40.7794,M,M,M,280.00,15.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011930Z AUTO 28015KT 10SM OVC050 04/M08 A2975 RMK T00401080 MADISHF
LGA,2020-01-01 19:35,-73.8803,40.7794,M,M,M,280.00,17.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011935Z AUTO 28017KT 10SM OVC050 04/M08 A2975 RMK T00401080 MADISHF
LGA,2020-01-01 19:40,-73.8803,40.7794,M,M,M,290.00,14.00,M,29.75,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011940Z AUTO 29014KT 10SM OVC050 04/M08 A2975 RMK T00401080 MADISHF
LGA,2020-01-01 19:45,-73.8803,40.7794,M,M,M,290.00,14.00,M,29.76,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011945Z AUTO 29014KT 10SM OVC050 04/M08 A2976 RMK T00401080 MADISHF
LGA,2020-01-01 19:50,-73.8803,40.7794,M,M,M,290.00,16.00,M,29.76,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011950Z AUTO 29016KT 10SM OVC050 04/M08 A2976 RMK T00401080 MADISHF
LGA,2020-01-01 19:51,-73.8803,40.7794,39.00,18.00,42.28,300.00,16.00,0.00,29.76,1007.60,10.00,23.00,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,29.54,KLGA 011951Z 30016G23KT 10SM OVC050 04/M08 A2976 RMK AO2 SLP076 T00391078
LGA,2020-01-01 19:55,-73.8803,40.7794,M,M,M,290.00,15.00,M,29.76,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011955Z AUTO 29015KT 10SM OVC050 04/M08 A2976 RMK T00401080 MADISHF
LGA,2020-01-01 20:00,-73.8803,40.7794,M,M,M,280.00,14.00,M,29.76,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 012000Z AUTO 28014KT 10SM OVC050 04/M08 A2976 RMK T00401080 MADISHF
LGA,2020-01-01 20:05,-73.8803,40.7794,M,M,M,300.00,16.00,M,29.76,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 012005Z AUTO 30016KT 10SM OVC050 04/M08 A2976 RMK T00401080 MADISHF
LGA,2020-01-01 20:10,-73.8803,40.7794,M,M,M,280.00,11.00,M,29.77,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 012010Z AUTO 28011KT 10SM OVC050 04/M07 A2977 RMK T00401070 MADISHF
LGA,2020-01-01 20:15,-73.8803,40.7794,M,M,M,290.00,14.00,M,29.77,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 012015Z AUTO 29014KT 10SM OVC050 04/M07 A2977 RMK T00401070 MADISHF
LGA,2020-01-01 20:20,-73.8803,40.7794,M,M,M,300.00,15.00,M,29.77,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 012020Z AUTO 30015KT 10SM OVC050 04/M08 A2977 RMK T00401080 MADISHF
LGA,2020-01-01 20:25,-73.8803,40.7794,M,M,M,290.00,11.00,M,29.77,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 012025Z AUTO 29011KT 10SM OVC050 04/M07 A2977 RMK T00401070 MADISHF
LGA,2020-01-01 20:30,-73.8803,40.7794,M,M,M,280.00,13.00,M,29.77,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 012030Z AUTO 28013KT 10SM OVC050 04/M07 A2977 RMK T00401070 MADISHF
LGA,2020-01-01 20:35,-73.8803,40.7794,M,M,M,280.00,13.00,M,29.77,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 012035Z AUTO 28013KT 10SM OVC050 04/M08 A2977 RMK T00401080 MADISHF
LGA,2020-01-01 20:40,-73.8803,40.7794,M,M,M,280.00,15.00,M,29.78,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 012040Z AUTO 28015KT 10SM OVC050 04/M07 A2978 RMK T00401070 MADISHF
LGA,2020-01-01 20:45,-73.8803,40.7794,M,M,M,300.00,16.00,M,29.78,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 012045Z AUTO 30016KT 10SM OVC050 04/M08 A2978 RMK T00401080 MADISHF
LGA,2020-01-01 20:50,-73.8803,40.7794,M,M,M,290.00,13.00,M,29.78,M,10.00,M,SCT,OVC,M,M,4500.00,5000.00,M,M,M,M,M,M,M,M,M,M,KLGA 012050Z AUTO 29013KT 10SM SCT045 OVC050 04/M07 A2978 RMK T00401070 MADISHF
LGA,2020-01-01 20:51,-73.8803,40.7794,39.00,19.00,44.14,290.00,13.00,0.00,29.78,1008.40,10.00,M,SCT,OVC,M,M,4500.00,5000.00,M,M,M,M,M,M,M,M,M,30.54,KLGA 012051Z 29013KT 10SM SCT045 OVC050 04/M07 A2978 RMK AO2 SLP084 T00391072 53016
LGA,2020-01-01 20:55,-73.8803,40.7794,M,M,M,300.00,15.00,M,29.78,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 012055Z AUTO 30015KT 10SM OVC050 04/M07 A2978 RMK T00401070 MADISHF
